TransactionID,CustomerID,CustomerGender,CustomerName,CustomerCity,CustomerState,CustomerCountry,CustomerContinent,CustomerDOB
18780542,113448,Female,Lily Grimshaw,TOORAK,Victoria,Australia,Australia,1936-10-28
18780551,1789699,Male,Mark Gorden,Hawkinsville,Georgia,United States,North America,1995-04-02
18780561,1330793,Female,Amy Horn,Boston,Massachusetts,United States,North America,1983-09-21
18790001,1742261,Female,Maxine Inniss,Redwood City,California,United States,North America,1982-12-27
18790002,1742261,Female,Maxine Inniss,Redwood City,California,United States,North America,1982-12-27
18790011,1572877,Male,Doyle Corona,Silver Spring,Maryland,United States,North America,1977-11-09
18790012,1572877,Male,Doyle Corona,Silver Spring,Maryland,United States,North America,1977-11-09
18790013,1572877,Male,Doyle Corona,Silver Spring,Maryland,United States,North America,1977-11-09
18790021,1933414,Female,Audrey Coady,Bound Brook,New Jersey,United States,North America,1947-02-14
18790031,348440,Female,Sixta Perkins,Calgary,Alberta,Canada,North America,1949-08-14
18790041,912208,Male,Kyle Wheeler,SPITTAL OF GLENSHEE,Perth and Kinross,United Kingdom,Europe,1970-09-13
18790042,912208,Male,Kyle Wheeler,SPITTAL OF GLENSHEE,Perth and Kinross,United Kingdom,Europe,1970-09-13
18790043,912208,Male,Kyle Wheeler,SPITTAL OF GLENSHEE,Perth and Kinross,United Kingdom,Europe,1970-09-13
18790051,1742913,Male,Joseph Hale,St Marys,Missouri,United States,North America,1956-11-18
18790061,905530,Male,Hayden Ahmed,WARLEGGAN,Cornwall,United Kingdom,Europe,1953-08-01
18790071,1428309,Male,Kevin Abbey,Elk Grove Village,Illinois,United States,North America,1944-04-05
18790072,1428309,Male,Kevin Abbey,Elk Grove Village,Illinois,United States,North America,1944-04-05
18790073,1428309,Male,Kevin Abbey,Elk Grove Village,Illinois,United States,North America,1944-04-05
18790081,1264513,Female,Barbara Buse,Huntsville,Alabama,United States,North America,1958-04-11
18790091,1618248,Male,Vincent Elliott,Larkspur,California,United States,North America,1954-01-29
18790092,1618248,Male,Vincent Elliott,Larkspur,California,United States,North America,1954-01-29
18790093,1618248,Male,Vincent Elliott,Larkspur,California,United States,North America,1954-01-29
18790094,1618248,Male,Vincent Elliott,Larkspur,California,United States,North America,1954-01-29
18790101,1269972,Female,Andrea Martinez,Newark,Arkansas,United States,North America,1996-09-01
18790102,1269972,Female,Andrea Martinez,Newark,Arkansas,United States,North America,1996-09-01
18790103,1269972,Female,Andrea Martinez,Newark,Arkansas,United States,North America,1996-09-01
18790104,1269972,Female,Andrea Martinez,Newark,Arkansas,United States,North America,1996-09-01
18790105,1269972,Female,Andrea Martinez,Newark,Arkansas,United States,North America,1996-09-01
18790106,1269972,Female,Andrea Martinez,Newark,Arkansas,United States,North America,1996-09-01
18790121,1263184,Male,Bruce Gutierrez,Center,Texas,United States,North America,1948-10-18
18790122,1263184,Male,Bruce Gutierrez,Center,Texas,United States,North America,1948-10-18
18790131,1443682,Male,James Quick,Pittsburgh,Pennsylvania,United States,North America,1946-05-23
18790132,1443682,Male,James Quick,Pittsburgh,Pennsylvania,United States,North America,1946-05-23
18790133,1443682,Male,James Quick,Pittsburgh,Pennsylvania,United States,North America,1946-05-23
18790134,1443682,Male,James Quick,Pittsburgh,Pennsylvania,United States,North America,1946-05-23
18790141,1972249,Female,Claire Macdonald,Hosmer,South Dakota,United States,North America,1980-01-14
18790142,1972249,Female,Claire Macdonald,Hosmer,South Dakota,United States,North America,1980-01-14
18790143,1972249,Female,Claire Macdonald,Hosmer,South Dakota,United States,North America,1980-01-14
18790151,1948390,Female,Laura Sousa,Madison,Wisconsin,United States,North America,1997-02-28
18790152,1948390,Female,Laura Sousa,Madison,Wisconsin,United States,North America,1997-02-28
18790153,1948390,Female,Laura Sousa,Madison,Wisconsin,United States,North America,1997-02-28
18790154,1948390,Female,Laura Sousa,Madison,Wisconsin,United States,North America,1997-02-28
18790155,1948390,Female,Laura Sousa,Madison,Wisconsin,United States,North America,1997-02-28
18790156,1948390,Female,Laura Sousa,Madison,Wisconsin,United States,North America,1997-02-28
18790161,660924,Female,Antoinette Corbin,GUÉRET,Limousin,France,Europe,2001-08-26
18790162,660924,Female,Antoinette Corbin,GUÉRET,Limousin,France,Europe,2001-08-26
18790171,1394326,Male,Scott Small,South Boston,Massachusetts,United States,North America,1957-07-30
18790172,1394326,Male,Scott Small,South Boston,Massachusetts,United States,North America,1957-07-30
18790173,1394326,Male,Scott Small,South Boston,Massachusetts,United States,North America,1957-07-30
18790181,1139887,Female,Alice Cross,ST IVES,New Forest,United Kingdom,Europe,1944-08-27
18790182,1139887,Female,Alice Cross,ST IVES,New Forest,United Kingdom,Europe,1944-08-27
18790201,2067182,Male,Amund Løberg,Juda,Wisconsin,United States,North America,1935-10-01
18790202,2067182,Male,Amund Løberg,Juda,Wisconsin,United States,North America,1935-10-01
18790203,2067182,Male,Amund Løberg,Juda,Wisconsin,United States,North America,1935-10-01
18790204,2067182,Male,Amund Løberg,Juda,Wisconsin,United States,North America,1935-10-01
18790211,1098687,Male,Edward Rose,FULLETBY,Lincoln,United Kingdom,Europe,1978-03-08
18790221,1227087,Female,Cathie Allen,Belleville,Illinois,United States,North America,1945-11-29
18790222,1227087,Female,Cathie Allen,Belleville,Illinois,United States,North America,1945-11-29
18790223,1227087,Female,Cathie Allen,Belleville,Illinois,United States,North America,1945-11-29
18790224,1227087,Female,Cathie Allen,Belleville,Illinois,United States,North America,1945-11-29
18790225,1227087,Female,Cathie Allen,Belleville,Illinois,United States,North America,1945-11-29
18790231,1447016,Female,Lisa Feller,Larkspur,California,United States,North America,1945-01-25
18790251,1937990,Male,Perica Kovac,Grand Rapids,Michigan,United States,North America,1963-09-30
18790261,622606,Male,Jacques Varieur,VALENCE,Rhône-Alpes,France,Europe,1935-11-15
18790271,1385312,Male,Frank Leonard,Boston,Massachusetts,United States,North America,1957-09-06
18790272,1385312,Male,Frank Leonard,Boston,Massachusetts,United States,North America,1957-09-06
18790273,1385312,Male,Frank Leonard,Boston,Massachusetts,United States,North America,1957-09-06
18790274,1385312,Male,Frank Leonard,Boston,Massachusetts,United States,North America,1957-09-06
18790275,1385312,Male,Frank Leonard,Boston,Massachusetts,United States,North America,1957-09-06
18790276,1385312,Male,Frank Leonard,Boston,Massachusetts,United States,North America,1957-09-06
18790281,1049709,Female,Matilda Weston,HOWLE,Telford and Wrekin,United Kingdom,Europe,1990-02-08
18790282,1049709,Female,Matilda Weston,HOWLE,Telford and Wrekin,United Kingdom,Europe,1990-02-08
18790291,1365840,Male,Shawn Pierre,West Nyack,New York,United States,North America,1967-03-06
18790292,1365840,Male,Shawn Pierre,West Nyack,New York,United States,North America,1967-03-06
18790293,1365840,Male,Shawn Pierre,West Nyack,New York,United States,North America,1967-03-06
18790301,427098,Female,Karin Zimmer,Bergisch Gladbach Heidkamp,Nordrhein-Westfalen,Germany,Europe,1983-04-04
18790302,427098,Female,Karin Zimmer,Bergisch Gladbach Heidkamp,Nordrhein-Westfalen,Germany,Europe,1983-04-04
18790311,437389,Female,Michelle Reinhard,Arnsdorf,Freistaat Sachsen,Germany,Europe,1965-04-14
18790312,437389,Female,Michelle Reinhard,Arnsdorf,Freistaat Sachsen,Germany,Europe,1965-04-14
18790313,437389,Female,Michelle Reinhard,Arnsdorf,Freistaat Sachsen,Germany,Europe,1965-04-14
18790314,437389,Female,Michelle Reinhard,Arnsdorf,Freistaat Sachsen,Germany,Europe,1965-04-14
18790321,1585932,Female,Shawn Enlow,Herbertsville,New Jersey,United States,North America,1947-02-10
18790322,1585932,Female,Shawn Enlow,Herbertsville,New Jersey,United States,North America,1947-02-10
18790331,1617142,Female,Ella Ferrigno,Los Angeles,California,United States,North America,1988-07-15
18790341,270034,Female,Geraldine Gilmore,Hemlock Valley,British Columbia,Canada,North America,1990-10-10
18790342,270034,Female,Geraldine Gilmore,Hemlock Valley,British Columbia,Canada,North America,1990-10-10
18790343,270034,Female,Geraldine Gilmore,Hemlock Valley,British Columbia,Canada,North America,1990-10-10
18790351,1584962,Male,Richard Steele,Jackson,Mississippi,United States,North America,1970-05-20
18790371,1360450,Male,Todd Simmons,Cleveland,Ohio,United States,North America,1949-02-28
18790372,1360450,Male,Todd Simmons,Cleveland,Ohio,United States,North America,1949-02-28
18790373,1360450,Male,Todd Simmons,Cleveland,Ohio,United States,North America,1949-02-28
18790374,1360450,Male,Todd Simmons,Cleveland,Ohio,United States,North America,1949-02-28
18790381,1585839,Female,Kathryn Willis,Doral,Florida,United States,North America,1950-11-12
18790382,1585839,Female,Kathryn Willis,Doral,Florida,United States,North America,1950-11-12
18790383,1585839,Female,Kathryn Willis,Doral,Florida,United States,North America,1950-11-12
18790391,1733399,Female,Martha Harrison,Pomona,California,United States,North America,1975-12-19
18790411,1348253,Male,Joseph Brown,Garner,North Carolina,United States,North America,1960-06-28
18790412,1348253,Male,Joseph Brown,Garner,North Carolina,United States,North America,1960-06-28
18790413,1348253,Male,Joseph Brown,Garner,North Carolina,United States,North America,1960-06-28
18790421,437389,Female,Michelle Reinhard,Arnsdorf,Freistaat Sachsen,Germany,Europe,1965-04-14
18790431,1294899,Male,Zachery Graves,Whitestone,New York,United States,North America,1973-07-18
18790432,1294899,Male,Zachery Graves,Whitestone,New York,United States,North America,1973-07-18
18790441,313269,Male,James Wolfe,Oliver,British Columbia,Canada,North America,1960-10-19
18790442,313269,Male,James Wolfe,Oliver,British Columbia,Canada,North America,1960-10-19
18790443,313269,Male,James Wolfe,Oliver,British Columbia,Canada,North America,1960-10-19
18790451,1919414,Male,Juan Pablo Rentería,Kokomo,Indiana,United States,North America,1995-08-15
18790452,1919414,Male,Juan Pablo Rentería,Kokomo,Indiana,United States,North America,1995-08-15
18790453,1919414,Male,Juan Pablo Rentería,Kokomo,Indiana,United States,North America,1995-08-15
18790454,1919414,Male,Juan Pablo Rentería,Kokomo,Indiana,United States,North America,1995-08-15
18790455,1919414,Male,Juan Pablo Rentería,Kokomo,Indiana,United States,North America,1995-08-15
18790456,1919414,Male,Juan Pablo Rentería,Kokomo,Indiana,United States,North America,1995-08-15
18790457,1919414,Male,Juan Pablo Rentería,Kokomo,Indiana,United States,North America,1995-08-15
18790461,1000050,Female,Jennifer Graham,BRIGSTEER,South Lakeland,United Kingdom,Europe,1979-07-31
18790462,1000050,Female,Jennifer Graham,BRIGSTEER,South Lakeland,United Kingdom,Europe,1979-07-31
18790471,1386844,Female,Nancy Nichols,Carrier,Oklahoma,United States,North America,1950-11-09
18790491,335032,Female,Mozell Roberts,Huntsville,Ontario,Canada,North America,1979-08-22
18790492,335032,Female,Mozell Roberts,Huntsville,Ontario,Canada,North America,1979-08-22
18790493,335032,Female,Mozell Roberts,Huntsville,Ontario,Canada,North America,1979-08-22
18790494,335032,Female,Mozell Roberts,Huntsville,Ontario,Canada,North America,1979-08-22
18790501,1577472,Female,Lisa Cottrill,New York,New York,United States,North America,1940-06-24
18790511,1374314,Male,Joshua Huffman,Sheffield,Alabama,United States,North America,1971-04-17
18790521,857122,Female,Liv Strikwerda,Zevenaar,Gelderland,Netherlands,Europe,1999-08-14
18790531,1524438,Female,Clara Wooten,Syracuse,New York,United States,North America,1990-01-24
18790532,1524438,Female,Clara Wooten,Syracuse,New York,United States,North America,1990-01-24
18790533,1524438,Female,Clara Wooten,Syracuse,New York,United States,North America,1990-01-24
18790541,1870500,Male,Charles Stanley,Dixon,Illinois,United States,North America,1979-07-12
18790551,1981868,Male,James Wallach,Burnet,Texas,United States,North America,1958-05-23
18790552,1981868,Male,James Wallach,Burnet,Texas,United States,North America,1958-05-23
18790553,1981868,Male,James Wallach,Burnet,Texas,United States,North America,1958-05-23
18790554,1981868,Male,James Wallach,Burnet,Texas,United States,North America,1958-05-23
18790561,1152446,Male,Henry Martin,KINGSWOOD,Stroud,United Kingdom,Europe,1990-09-27
18790571,1907334,Male,Ostoja Pavicic,New York,New York,United States,North America,1951-04-12
18790581,1307023,Female,Debbie Nishida,Lafayette,Louisiana,United States,North America,1977-04-19
18790591,1390639,Female,Linda Cisneros,Birmingham,Alabama,United States,North America,2000-07-27
18790601,1939795,Male,Daavid Alaja,Birmingham,Alabama,United States,North America,1935-08-15
18790602,1939795,Male,Daavid Alaja,Birmingham,Alabama,United States,North America,1935-08-15
18790603,1939795,Male,Daavid Alaja,Birmingham,Alabama,United States,North America,1935-08-15
18790621,1484738,Male,Lewis Edwards,Eagleville,Pennsylvania,United States,North America,1980-01-09
18790622,1484738,Male,Lewis Edwards,Eagleville,Pennsylvania,United States,North America,1980-01-09
18790631,1317281,Male,Charles Isaac,Concord,California,United States,North America,1936-01-03
18790641,474678,Female,Nicole Grunewald,Dresden,Freistaat Sachsen,Germany,Europe,1985-10-07
18790642,474678,Female,Nicole Grunewald,Dresden,Freistaat Sachsen,Germany,Europe,1985-10-07
18790643,474678,Female,Nicole Grunewald,Dresden,Freistaat Sachsen,Germany,Europe,1985-10-07
18790644,474678,Female,Nicole Grunewald,Dresden,Freistaat Sachsen,Germany,Europe,1985-10-07
18790651,1929451,Male,Satordi Gaulin,Davenport,Illinois,United States,North America,1996-07-01
18790652,1929451,Male,Satordi Gaulin,Davenport,Illinois,United States,North America,1996-07-01
18790653,1929451,Male,Satordi Gaulin,Davenport,Illinois,United States,North America,1996-07-01
18790654,1929451,Male,Satordi Gaulin,Davenport,Illinois,United States,North America,1996-07-01
18790655,1929451,Male,Satordi Gaulin,Davenport,Illinois,United States,North America,1996-07-01
18790656,1929451,Male,Satordi Gaulin,Davenport,Illinois,United States,North America,1996-07-01
18790657,1929451,Male,Satordi Gaulin,Davenport,Illinois,United States,North America,1996-07-01
18790671,1778440,Male,David Jackson,Chicago,Illinois,United States,North America,1952-10-13
18790672,1778440,Male,David Jackson,Chicago,Illinois,United States,North America,1952-10-13
18790673,1778440,Male,David Jackson,Chicago,Illinois,United States,North America,1952-10-13
18790681,1250603,Male,William Moore,Bridgewater,South Dakota,United States,North America,1954-06-09
18790691,924192,Female,Lucy Nicholls,RHOS-FAWR,Gwynedd,United Kingdom,Europe,1985-05-11
18790711,674569,Female,Solaine Boivin,CHÂLONS-EN-CHAMPAGNE,Champagne-Ardenne,France,Europe,1952-05-27
18790721,1365154,Female,Amy Reynolds,Anniston,Alabama,United States,North America,1937-02-25
18790722,1365154,Female,Amy Reynolds,Anniston,Alabama,United States,North America,1937-02-25
18790731,1253732,Male,James Sullivan,Worthington,Ohio,United States,North America,1951-02-27
18790732,1253732,Male,James Sullivan,Worthington,Ohio,United States,North America,1951-02-27
18790733,1253732,Male,James Sullivan,Worthington,Ohio,United States,North America,1951-02-27
18790741,475710,Male,Mathias Durr,Neuwied Altwied,Rheinland-Pfalz,Germany,Europe,1960-09-25
18790751,1594267,Female,Elizabeth Cole,Philadelphia,Pennsylvania,United States,North America,1935-04-24
18790761,997896,Female,Leah Bradshaw,TRIANGLE,Calderdale,United Kingdom,Europe,1989-06-25
18790762,997896,Female,Leah Bradshaw,TRIANGLE,Calderdale,United Kingdom,Europe,1989-06-25
18790763,997896,Female,Leah Bradshaw,TRIANGLE,Calderdale,United Kingdom,Europe,1989-06-25
18790764,997896,Female,Leah Bradshaw,TRIANGLE,Calderdale,United Kingdom,Europe,1989-06-25
18790771,1139944,Male,Cameron Griffiths,Newtown,Hampshire,United Kingdom,Europe,1938-01-10
18790781,263011,Male,Paul Wahl,Cambridge Bay,Northwest Territories,Canada,North America,1980-08-12
18790782,263011,Male,Paul Wahl,Cambridge Bay,Northwest Territories,Canada,North America,1980-08-12
18790783,263011,Male,Paul Wahl,Cambridge Bay,Northwest Territories,Canada,North America,1980-08-12
18790784,263011,Male,Paul Wahl,Cambridge Bay,Northwest Territories,Canada,North America,1980-08-12
18790785,263011,Male,Paul Wahl,Cambridge Bay,Northwest Territories,Canada,North America,1980-08-12
18790786,263011,Male,Paul Wahl,Cambridge Bay,Northwest Territories,Canada,North America,1980-08-12
18790791,1468248,Female,Mary Busby,Corpus Christi,Texas,United States,North America,1948-10-11
18790792,1468248,Female,Mary Busby,Corpus Christi,Texas,United States,North America,1948-10-11
18790793,1468248,Female,Mary Busby,Corpus Christi,Texas,United States,North America,1948-10-11
18790801,1444831,Female,Judith Baum,Hickory Hills,Illinois,United States,North America,1991-04-27
18790811,1761592,Male,James Jackson,New York,New York,United States,North America,1937-06-26
18790821,1478691,Male,Joey Graham,Gresham,Oregon,United States,North America,1970-10-04
18790822,1478691,Male,Joey Graham,Gresham,Oregon,United States,North America,1970-10-04
18790823,1478691,Male,Joey Graham,Gresham,Oregon,United States,North America,1970-10-04
18790831,1324842,Female,Hannah Peterson,Philadelphia,Pennsylvania,United States,North America,1951-02-03
18790841,279486,Female,Susie Boyd,Toronto,Ontario,Canada,North America,1967-02-01
18790842,279486,Female,Susie Boyd,Toronto,Ontario,Canada,North America,1967-02-01
18790843,279486,Female,Susie Boyd,Toronto,Ontario,Canada,North America,1967-02-01
18790851,1626,Female,Mary Leach,NEDS CORNER,Victoria,Australia,Australia,1985-10-17
18790861,1228544,Female,Janice Bateman,Burbank,California,United States,North America,1967-03-23
18790862,1228544,Female,Janice Bateman,Burbank,California,United States,North America,1967-03-23
18790863,1228544,Female,Janice Bateman,Burbank,California,United States,North America,1967-03-23
18790864,1228544,Female,Janice Bateman,Burbank,California,United States,North America,1967-03-23
18790871,1568,Male,Luke Virtue,KOTTA,Victoria,Australia,Australia,1975-07-25
18790872,1568,Male,Luke Virtue,KOTTA,Victoria,Australia,Australia,1975-07-25
18790873,1568,Male,Luke Virtue,KOTTA,Victoria,Australia,Australia,1975-07-25
18790881,725349,Female,Stefania Boni,Mara,Sassari,Italy,Europe,1941-05-15
18790891,662960,Male,Laurent Quinn,CLICHY-SOUS-BOIS,Île-de-France,France,Europe,1962-05-21
18790892,662960,Male,Laurent Quinn,CLICHY-SOUS-BOIS,Île-de-France,France,Europe,1962-05-21
18790893,662960,Male,Laurent Quinn,CLICHY-SOUS-BOIS,Île-de-France,France,Europe,1962-05-21
18790894,662960,Male,Laurent Quinn,CLICHY-SOUS-BOIS,Île-de-France,France,Europe,1962-05-21
18790901,241436,Male,Rickie Springer,Montreal,Quebec,Canada,North America,1944-11-01
18790911,1918928,Male,Omero Fierro,Red Bank,New Jersey,United States,North America,1939-06-07
18790912,1918928,Male,Omero Fierro,Red Bank,New Jersey,United States,North America,1939-06-07
18790921,458731,Female,Karin Papst,Gütersloh Niehorst,Nordrhein-Westfalen,Germany,Europe,1983-06-29
18790931,2038741,Male,Johannes Fleischer,Washington,Maryland,United States,North America,1936-11-28
18790941,776200,Female,Speranza Milani,Elva,Cuneo,Italy,Europe,1972-04-26
18790951,1109419,Female,Ruby Joyce,AVIEMORE,Highland,United Kingdom,Europe,2000-11-12
18800001,877042,Female,Silver Ringnalda,Rijsenhout,Noord-Holland,Netherlands,Europe,1976-01-28
18800011,1306101,Male,Joshua Santiago,Lynnwood,Washington,United States,North America,1991-03-07
18800012,1306101,Male,Joshua Santiago,Lynnwood,Washington,United States,North America,1991-03-07
18800013,1306101,Male,Joshua Santiago,Lynnwood,Washington,United States,North America,1991-03-07
18800014,1306101,Male,Joshua Santiago,Lynnwood,Washington,United States,North America,1991-03-07
18800015,1306101,Male,Joshua Santiago,Lynnwood,Washington,United States,North America,1991-03-07
18800016,1306101,Male,Joshua Santiago,Lynnwood,Washington,United States,North America,1991-03-07
18800021,479309,Male,Marco Egger,Meddersheim,Rheinland-Pfalz,Germany,Europe,1963-09-29
18800031,934517,Male,Tom Weston,BROOMFLEET,East Riding of Yorkshire,United Kingdom,Europe,1941-03-16
18800032,934517,Male,Tom Weston,BROOMFLEET,East Riding of Yorkshire,United Kingdom,Europe,1941-03-16
18800033,934517,Male,Tom Weston,BROOMFLEET,East Riding of Yorkshire,United Kingdom,Europe,1941-03-16
18800041,2038334,Female,Madison Cawthorne,Farber,Missouri,United States,North America,1967-02-26
18800051,343007,Male,William Helton,Streetsville,Ontario,Canada,North America,1980-12-30
18800052,343007,Male,William Helton,Streetsville,Ontario,Canada,North America,1980-12-30
18800053,343007,Male,William Helton,Streetsville,Ontario,Canada,North America,1980-12-30
18800061,1678135,Male,Frank Mathews,Cary,North Carolina,United States,North America,1977-06-22
18800062,1678135,Male,Frank Mathews,Cary,North Carolina,United States,North America,1977-06-22
18800071,282634,Male,Louis Miller,Hubbards,Nova Scotia,Canada,North America,1985-09-09
18800081,1771171,Female,Tabitha Rodriquez,Annapolis,Missouri,United States,North America,1993-05-26
18810001,1389527,Female,Dorothy Hammond,Radcliff,Kentucky,United States,North America,1940-05-13
18810011,1425449,Female,Louise Lamothe,Hollister,California,United States,North America,1960-07-07
18810012,1425449,Female,Louise Lamothe,Hollister,California,United States,North America,1960-07-07
18810013,1425449,Female,Louise Lamothe,Hollister,California,United States,North America,1960-07-07
18810031,128305,Male,Harrison Martinovich,MONOMEITH,Victoria,Australia,Australia,1953-08-25
18810032,128305,Male,Harrison Martinovich,MONOMEITH,Victoria,Australia,Australia,1953-08-25
18810041,242571,Male,John Daigle,North Bay,Ontario,Canada,North America,1979-01-27
18810043,242571,Male,John Daigle,North Bay,Ontario,Canada,North America,1979-01-27
18810051,858132,Female,Leontine Wiegman,Nieuw Vennep,Noord-Holland,Netherlands,Europe,1963-08-09
18810052,858132,Female,Leontine Wiegman,Nieuw Vennep,Noord-Holland,Netherlands,Europe,1963-08-09
18810053,858132,Female,Leontine Wiegman,Nieuw Vennep,Noord-Holland,Netherlands,Europe,1963-08-09
18810061,951987,Male,Rhys Davidson,TOWNHEAD OF GREENLAW,Kirkcudbrightshire,United Kingdom,Europe,1962-08-30
18810071,1624573,Female,Dovie Abernathy,Philadelphia,Pennsylvania,United States,North America,1966-07-28
18810072,1624573,Female,Dovie Abernathy,Philadelphia,Pennsylvania,United States,North America,1966-07-28
18810073,1624573,Female,Dovie Abernathy,Philadelphia,Pennsylvania,United States,North America,1966-07-28
18810074,1624573,Female,Dovie Abernathy,Philadelphia,Pennsylvania,United States,North America,1966-07-28
18810075,1624573,Female,Dovie Abernathy,Philadelphia,Pennsylvania,United States,North America,1966-07-28
18810081,134281,Male,Brock Forlong,BROUGHTON,New South Wales,Australia,Australia,1975-02-21
18810082,134281,Male,Brock Forlong,BROUGHTON,New South Wales,Australia,Australia,1975-02-21
18810091,1459686,Male,Evan Bourassa,Ann Arbor,Michigan,United States,North America,1959-03-08
18810101,1513646,Male,Darrell Osborne,Peoria,Illinois,United States,North America,2000-01-28
18810102,1513646,Male,Darrell Osborne,Peoria,Illinois,United States,North America,2000-01-28
18810103,1513646,Male,Darrell Osborne,Peoria,Illinois,United States,North America,2000-01-28
18810104,1513646,Male,Darrell Osborne,Peoria,Illinois,United States,North America,2000-01-28
18810111,1474420,Male,Michael Walker,Princeton,Texas,United States,North America,1969-08-13
18810112,1474420,Male,Michael Walker,Princeton,Texas,United States,North America,1969-08-13
18810121,830447,Male,Willy Schaminée,Waalwijk,Noord-Brabant,Netherlands,Europe,1981-05-07
18810122,830447,Male,Willy Schaminée,Waalwijk,Noord-Brabant,Netherlands,Europe,1981-05-07
18810131,331822,Male,Brian Gulley,Victoria,British Columbia,Canada,North America,1987-06-26
18810132,331822,Male,Brian Gulley,Victoria,British Columbia,Canada,North America,1987-06-26
18810133,331822,Male,Brian Gulley,Victoria,British Columbia,Canada,North America,1987-06-26
18810134,331822,Male,Brian Gulley,Victoria,British Columbia,Canada,North America,1987-06-26
18810141,1778317,Female,Donna Eddy,Stigler,Oklahoma,United States,North America,1991-10-10
18810142,1778317,Female,Donna Eddy,Stigler,Oklahoma,United States,North America,1991-10-10
18810151,893784,Male,Maximiliaan te Lintelo,Boxtel,Noord-Brabant,Netherlands,Europe,1947-04-13
18810161,1999333,Female,Mateja Cindric,New York,New York,United States,North America,2000-04-24
18810171,1075402,Male,Logan Metcalfe,PEBWORTH,Stratford-on-Avon,United Kingdom,Europe,1958-04-04
18810181,310143,Male,Glenn Cisneros,Wabigoon,Ontario,Canada,North America,1936-09-27
18810182,310143,Male,Glenn Cisneros,Wabigoon,Ontario,Canada,North America,1936-09-27
18810191,229582,Male,Peter Price,Saskatoon,Saskatchewan,Canada,North America,1945-10-29
18810192,229582,Male,Peter Price,Saskatoon,Saskatchewan,Canada,North America,1945-10-29
18810193,229582,Male,Peter Price,Saskatoon,Saskatchewan,Canada,North America,1945-10-29
18810194,229582,Male,Peter Price,Saskatoon,Saskatchewan,Canada,North America,1945-10-29
18810195,229582,Male,Peter Price,Saskatoon,Saskatchewan,Canada,North America,1945-10-29
18810196,229582,Male,Peter Price,Saskatoon,Saskatchewan,Canada,North America,1945-10-29
18810201,1830954,Male,Don Martinez,Bloomfield Township,Michigan,United States,North America,1941-01-19
18810211,1413042,Female,Mary Johnson,Flatonia,Texas,United States,North America,1999-08-08
18810221,424340,Male,Dennis Rothstein,Tostedt,Niedersachsen,Germany,Europe,1995-12-10
18810231,2003293,Female,Judithe Broberg,Los Angeles,California,United States,North America,2001-02-08
18810232,2003293,Female,Judithe Broberg,Los Angeles,California,United States,North America,2001-02-08
18810233,2003293,Female,Judithe Broberg,Los Angeles,California,United States,North America,2001-02-08
18810241,2067371,Female,Tereza Ivanovic,Farmingdale,New York,United States,North America,1952-12-13
18810242,2067371,Female,Tereza Ivanovic,Farmingdale,New York,United States,North America,1952-12-13
18810251,1666075,Female,Gloria Benson,Fort Lauderdale,Florida,United States,North America,1949-02-20
18810261,1729563,Female,Patricia Maki,Lakewood,New Jersey,United States,North America,1945-01-10
18810262,1729563,Female,Patricia Maki,Lakewood,New Jersey,United States,North America,1945-01-10
18810263,1729563,Female,Patricia Maki,Lakewood,New Jersey,United States,North America,1945-01-10
18810264,1729563,Female,Patricia Maki,Lakewood,New Jersey,United States,North America,1945-01-10
18810265,1729563,Female,Patricia Maki,Lakewood,New Jersey,United States,North America,1945-01-10
18810271,616537,Female,Patricia Fouquet,ÉPERNAY,Champagne-Ardenne,France,Europe,1993-09-18
18810272,616537,Female,Patricia Fouquet,ÉPERNAY,Champagne-Ardenne,France,Europe,1993-09-18
18810281,969766,Male,William Jones,BRAMPTON BRYAN,Shropshire,United Kingdom,Europe,1998-02-25
18810282,969766,Male,William Jones,BRAMPTON BRYAN,Shropshire,United Kingdom,Europe,1998-02-25
18810301,1039050,Female,Rosie Hayward,ALDERLEY EDGE,Cheshire East,United Kingdom,Europe,1989-06-26
18810302,1039050,Female,Rosie Hayward,ALDERLEY EDGE,Cheshire East,United Kingdom,Europe,1989-06-26
18810303,1039050,Female,Rosie Hayward,ALDERLEY EDGE,Cheshire East,United Kingdom,Europe,1989-06-26
18810304,1039050,Female,Rosie Hayward,ALDERLEY EDGE,Cheshire East,United Kingdom,Europe,1989-06-26
18810311,1144172,Female,Laura Stephens,LYDNEY,Gloucester,United Kingdom,Europe,1999-06-21
18810312,1144172,Female,Laura Stephens,LYDNEY,Gloucester,United Kingdom,Europe,1999-06-21
18810313,1144172,Female,Laura Stephens,LYDNEY,Gloucester,United Kingdom,Europe,1999-06-21
18810321,1950756,Female,Božena Kalinová,Wilkinsburg,Pennsylvania,United States,North America,1958-07-19
18810322,1950756,Female,Božena Kalinová,Wilkinsburg,Pennsylvania,United States,North America,1958-07-19
18810341,833662,Female,Omaima van der Zwart,Breda,Noord-Brabant,Netherlands,Europe,1997-11-08
18810351,1868016,Male,Tyrone Hodge,Miami,Florida,United States,North America,1948-03-14
18810352,1868016,Male,Tyrone Hodge,Miami,Florida,United States,North America,1948-03-14
18810353,1868016,Male,Tyrone Hodge,Miami,Florida,United States,North America,1948-03-14
18810354,1868016,Male,Tyrone Hodge,Miami,Florida,United States,North America,1948-03-14
18810361,1115513,Male,Kyle Quinn,ST BREWARD,Cornwall,United Kingdom,Europe,1999-06-30
